"Points:0","Points:1","Points:2"
29.75,0.5,260.38731
29.75,0.5,260.3373
29.75,0.5,260.2873
29.75,0.5,260.2373
29.75,0.5,260.1873
29.75,0.5,260.13731
29.75,0.5,260.0873
29.75,0.5,260.0373
29.75,0.5,259.9873
29.75,0.5,259.9373
29.75,0.5,259.88731
29.75,0.5,259.8373
29.75,0.5,259.7873
29.75,0.5,259.7373
29.75,0.5,259.6873
29.75,0.5,259.63731
29.75,0.5,259.5873
29.75,0.5,259.5373
29.75,0.5,259.4873
29.75,0.5,259.4373
29.75,0.5,259.38731
29.75,0.5,259.3373
29.75,0.5,259.2873
29.75,0.5,259.2373
29.75,0.5,259.1873
29.75,0.5,259.13731
29.75,0.5,259.0873
29.75,0.5,259.0373
29.75,0.5,258.9873
29.75,0.5,258.9373
29.75,0.5,258.88731
29.75,0.5,258.8373
29.75,0.5,258.7873
29.75,0.5,258.6123
29.75,0.5,258.0623
29.75,0.5,257.01231
30.25,0.5,261.24148
30.25,0.5,261.19147
30.25,0.5,261.14148
30.25,0.5,261.09148
30.25,0.5,261.04147
30.25,0.5,260.99148
30.25,0.5,260.94147
30.25,0.5,260.89148
30.25,0.5,260.84148
30.25,0.5,260.79147
30.25,0.5,260.74148
30.25,0.5,260.69147
30.25,0.5,260.64148
30.25,0.5,260.59148
30.25,0.5,260.54147
30.25,0.5,260.49148
30.25,0.5,260.44147
30.25,0.5,260.39148
30.25,0.5,260.34148
30.25,0.5,260.29147
30.25,0.5,260.24148
30.25,0.5,260.19147
30.25,0.5,260.14148
30.25,0.5,260.09148
30.25,0.5,260.04147
30.25,0.5,259.99148
30.25,0.5,259.94147
30.25,0.5,259.89148
30.25,0.5,259.84148
30.25,0.5,259.79147
30.25,0.5,259.74148
30.25,0.5,259.69147
30.25,0.5,259.64148
30.25,0.5,259.59148
30.25,0.5,259.54147
30.25,0.5,259.49148
30.25,0.5,259.44147
30.25,0.5,259.39148
30.25,0.5,259.34148
30.25,0.5,259.29147
30.25,0.5,259.24148
30.25,0.5,259.19147
30.25,0.5,259.14148
30.25,0.5,259.09148
30.25,0.5,259.04147
30.25,0.5,258.99148
30.25,0.5,258.94147
30.25,0.5,258.89148
30.25,0.5,258.84148
30.25,0.5,258.79147
30.25,0.5,258.61648
30.25,0.5,258.06647
30.25,0.5,257.01648
30.75,0.5,261.25651
30.75,0.5,261.2065
30.75,0.5,261.1565
30.75,0.5,261.1065
30.75,0.5,261.0565
30.75,0.5,261.00651
30.75,0.5,260.9565
30.75,0.5,260.9065
30.75,0.5,260.8565
30.75,0.5,260.8065
30.75,0.5,260.75651
30.75,0.5,260.7065
30.75,0.5,260.6565
30.75,0.5,260.6065
30.75,0.5,260.5565
30.75,0.5,260.50651
30.75,0.5,260.4565
30.75,0.5,260.4065
30.75,0.5,260.3565
30.75,0.5,260.3065
30.75,0.5,260.25651
30.75,0.5,260.2065
30.75,0.5,260.1565
30.75,0.5,260.1065
30.75,0.5,260.0565
30.75,0.5,260.00651
30.75,0.5,259.9565
30.75,0.5,259.9065
30.75,0.5,259.8565
30.75,0.5,259.8065
30.75,0.5,259.75651
30.75,0.5,259.7065
30.75,0.5,259.6565
30.75,0.5,259.6065
30.75,0.5,259.5565
30.75,0.5,259.50651
30.75,0.5,259.4565
30.75,0.5,259.4065
30.75,0.5,259.3565
30.75,0.5,259.3065
30.75,0.5,259.25651
30.75,0.5,259.2065
30.75,0.5,259.1565
30.75,0.5,259.1065
30.75,0.5,259.0565
30.75,0.5,259.00651
30.75,0.5,258.9565
30.75,0.5,258.9065
30.75,0.5,258.8565
30.75,0.5,258.8065
30.75,0.5,258.63151
30.75,0.5,258.0815
30.75,0.5,257.0315
31.25,0.5,261.27316
31.25,0.5,261.22316
31.25,0.5,261.17316
31.25,0.5,261.12315
31.25,0.5,261.07316
31.25,0.5,261.02316
31.25,0.5,260.97316
31.25,0.5,260.92316
31.25,0.5,260.87315
31.25,0.5,260.82316
31.25,0.5,260.77316
31.25,0.5,260.72316
31.25,0.5,260.67316
31.25,0.5,260.62315
31.25,0.5,260.57316
31.25,0.5,260.52316
31.25,0.5,260.47316
31.25,0.5,260.42316
31.25,0.5,260.37315
31.25,0.5,260.32316
31.25,0.5,260.27316
31.25,0.5,260.22316
31.25,0.5,260.17316
31.25,0.5,260.12315
31.25,0.5,260.07316
31.25,0.5,260.02316
31.25,0.5,259.97316
31.25,0.5,259.92316
31.25,0.5,259.87315
31.25,0.5,259.82316
31.25,0.5,259.77316
31.25,0.5,259.72316
31.25,0.5,259.67316
31.25,0.5,259.62315
31.25,0.5,259.57316
31.25,0.5,259.52316
31.25,0.5,259.47316
31.25,0.5,259.42316
31.25,0.5,259.37315
31.25,0.5,259.32316
31.25,0.5,259.27316
31.25,0.5,259.22316
31.25,0.5,259.17316
31.25,0.5,259.12315
31.25,0.5,259.07316
31.25,0.5,259.02316
31.25,0.5,258.97316
31.25,0.5,258.92316
31.25,0.5,258.87315
31.25,0.5,258.82316
31.25,0.5,258.64816
31.25,0.5,258.09816
31.25,0.5,257.04816
31.75,0.5,255.51631
31.75,0.5,253.46631
31.75,0.5,250.91631
31.75,0.5,247.8663
31.75,0.5,244.3163
32.25,0.5,255.53296
32.25,0.5,253.48296
32.25,0.5,250.93295
32.25,0.5,247.88295
32.25,0.5,244.33295
32.75,0.5,255.54794
32.75,0.5,253.49794
32.75,0.5,250.94794
32.75,0.5,247.89793
32.75,0.5,244.34793
33.25,0.5,255.55775
33.25,0.5,253.50774
33.25,0.5,250.95774
33.25,0.5,247.90774
33.25,0.5,244.35773
33.75,0.5,255.56249
33.75,0.5,253.51249
33.75,0.5,250.96249
33.75,0.5,247.91248
33.75,0.5,244.36248
31.75,0.5,261.29131
31.75,0.5,261.24131
31.75,0.5,261.19131
31.75,0.5,261.1413
31.75,0.5,261.0913
31.75,0.5,261.04131
31.75,0.5,260.99131
31.75,0.5,260.94131
31.75,0.5,260.8913
31.75,0.5,260.8413
31.75,0.5,260.79131
31.75,0.5,260.74131
31.75,0.5,260.69131
31.75,0.5,260.6413
31.75,0.5,260.5913
31.75,0.5,260.54131
31.75,0.5,260.49131
31.75,0.5,260.44131
31.75,0.5,260.3913
31.75,0.5,260.3413
31.75,0.5,260.29131
31.75,0.5,260.24131
31.75,0.5,260.19131
31.75,0.5,260.1413
31.75,0.5,260.0913
31.75,0.5,260.04131
31.75,0.5,259.99131
31.75,0.5,259.94131
31.75,0.5,259.8913
31.75,0.5,259.8413
31.75,0.5,259.79131
31.75,0.5,259.74131
31.75,0.5,259.69131
31.75,0.5,259.6413
31.75,0.5,259.5913
31.75,0.5,259.54131
31.75,0.5,259.49131
31.75,0.5,259.44131
31.75,0.5,259.3913
31.75,0.5,259.3413
31.75,0.5,259.29131
31.75,0.5,259.24131
31.75,0.5,259.19131
31.75,0.5,259.1413
31.75,0.5,259.0913
31.75,0.5,259.04131
31.75,0.5,258.99131
31.75,0.5,258.94131
31.75,0.5,258.8913
31.75,0.5,258.8413
31.75,0.5,258.66631
31.75,0.5,258.11631
31.75,0.5,257.06631
32.25,0.5,261.30795
32.25,0.5,261.25796
32.25,0.5,261.20795
32.25,0.5,261.15795
32.25,0.5,261.10795
32.25,0.5,261.05795
32.25,0.5,261.00796
32.25,0.5,260.95795
32.25,0.5,260.90795
32.25,0.5,260.85795
32.25,0.5,260.80795
32.25,0.5,260.75796
32.25,0.5,260.70795
32.25,0.5,260.65795
32.25,0.5,260.60795
32.25,0.5,260.55795
32.25,0.5,260.50796
32.25,0.5,260.45795
32.25,0.5,260.40795
32.25,0.5,260.35795
32.25,0.5,260.30795
32.25,0.5,260.25796
32.25,0.5,260.20795
32.25,0.5,260.15795
32.25,0.5,260.10795
32.25,0.5,260.05795
32.25,0.5,260.00796
32.25,0.5,259.95795
32.25,0.5,259.90795
32.25,0.5,259.85795
32.25,0.5,259.80795
32.25,0.5,259.75796
32.25,0.5,259.70795
32.25,0.5,259.65795
32.25,0.5,259.60795
32.25,0.5,259.55795
32.25,0.5,259.50796
32.25,0.5,259.45795
32.25,0.5,259.40795
32.25,0.5,259.35795
32.25,0.5,259.30795
32.25,0.5,259.25796
32.25,0.5,259.20795
32.25,0.5,259.15795
32.25,0.5,259.10795
32.25,0.5,259.05795
32.25,0.5,259.00796
32.25,0.5,258.95795
32.25,0.5,258.90795
32.25,0.5,258.85795
32.25,0.5,258.68295
32.25,0.5,258.13296
32.25,0.5,257.08295
32.75,0.5,261.32294
32.75,0.5,261.27294
32.75,0.5,261.22294
32.75,0.5,261.17294
32.75,0.5,261.12293
32.75,0.5,261.07294
32.75,0.5,261.02294
32.75,0.5,260.97294
32.75,0.5,260.92294
32.75,0.5,260.87293
32.75,0.5,260.82294
32.75,0.5,260.77294
32.75,0.5,260.72294
32.75,0.5,260.67294
32.75,0.5,260.62293
32.75,0.5,260.57294
32.75,0.5,260.52294
32.75,0.5,260.47294
32.75,0.5,260.42294
32.75,0.5,260.37293
32.75,0.5,260.32294
32.75,0.5,260.27294
32.75,0.5,260.22294
32.75,0.5,260.17294
32.75,0.5,260.12293
32.75,0.5,260.07294
32.75,0.5,260.02294
32.75,0.5,259.97294
32.75,0.5,259.92294
32.75,0.5,259.87293
32.75,0.5,259.82294
32.75,0.5,259.77294
32.75,0.5,259.72294
32.75,0.5,259.67294
32.75,0.5,259.62293
32.75,0.5,259.57294
32.75,0.5,259.52294
32.75,0.5,259.47294
32.75,0.5,259.42294
32.75,0.5,259.37293
32.75,0.5,259.32294
32.75,0.5,259.27294
32.75,0.5,259.22294
32.75,0.5,259.17294
32.75,0.5,259.12293
32.75,0.5,259.07294
32.75,0.5,259.02294
32.75,0.5,258.97294
32.75,0.5,258.92294
32.75,0.5,258.87293
32.75,0.5,258.69794
32.75,0.5,258.14794
32.75,0.5,257.09794
33.25,0.5,261.33275
33.25,0.5,261.28275
33.25,0.5,261.23274
33.25,0.5,261.18274
33.25,0.5,261.13274
33.25,0.5,261.08275
33.25,0.5,261.03275
33.25,0.5,260.98274
33.25,0.5,260.93274
33.25,0.5,260.88274
33.25,0.5,260.83275
33.25,0.5,260.78275
33.25,0.5,260.73274
33.25,0.5,260.68274
33.25,0.5,260.63274
33.25,0.5,260.58275
33.25,0.5,260.53275
33.25,0.5,260.48274
33.25,0.5,260.43274
33.25,0.5,260.38274
33.25,0.5,260.33275
33.25,0.5,260.28275
33.25,0.5,260.23274
33.25,0.5,260.18274
33.25,0.5,260.13274
33.25,0.5,260.08275
33.25,0.5,260.03275
33.25,0.5,259.98274
33.25,0.5,259.93274
33.25,0.5,259.88274
33.25,0.5,259.83275
33.25,0.5,259.78275
33.25,0.5,259.73274
33.25,0.5,259.68274
33.25,0.5,259.63274
33.25,0.5,259.58275
33.25,0.5,259.53275
33.25,0.5,259.48274
33.25,0.5,259.43274
33.25,0.5,259.38274
33.25,0.5,259.33275
33.25,0.5,259.28275
33.25,0.5,259.23274
33.25,0.5,259.18274
33.25,0.5,259.13274
33.25,0.5,259.08275
33.25,0.5,259.03275
33.25,0.5,258.98274
33.25,0.5,258.93274
33.25,0.5,258.88274
33.25,0.5,258.70775
33.25,0.5,258.15775
33.25,0.5,257.10774
33.75,0.5,261.33749
33.75,0.5,261.28749
33.75,0.5,261.23749
33.75,0.5,261.18748
33.75,0.5,261.13748
33.75,0.5,261.08749
33.75,0.5,261.03749
33.75,0.5,260.98749
33.75,0.5,260.93748
33.75,0.5,260.88748
33.75,0.5,260.83749
33.75,0.5,260.78749
33.75,0.5,260.73749
33.75,0.5,260.68748
33.75,0.5,260.63748
33.75,0.5,260.58749
33.75,0.5,260.53749
33.75,0.5,260.48749
33.75,0.5,260.43748
33.75,0.5,260.38748
33.75,0.5,260.33749
33.75,0.5,260.28749
33.75,0.5,260.23749
33.75,0.5,260.18748
33.75,0.5,260.13748
33.75,0.5,260.08749
33.75,0.5,260.03749
33.75,0.5,259.98749
33.75,0.5,259.93748
33.75,0.5,259.88748
33.75,0.5,259.83749
33.75,0.5,259.78749
33.75,0.5,259.73749
33.75,0.5,259.68748
33.75,0.5,259.63748
33.75,0.5,259.58749
33.75,0.5,259.53749
33.75,0.5,259.48749
33.75,0.5,259.43748
33.75,0.5,259.38748
33.75,0.5,259.33749
33.75,0.5,259.28749
33.75,0.5,259.23749
33.75,0.5,259.18748
33.75,0.5,259.13748
33.75,0.5,259.08749
33.75,0.5,259.03749
33.75,0.5,258.98749
33.75,0.5,258.93748
33.75,0.5,258.88748
33.75,0.5,258.71249
33.75,0.5,258.16249
33.75,0.5,257.11249
34.25,0.5,255.56489
34.25,0.5,253.51488
34.25,0.5,250.96488
34.25,0.5,247.91488
34.25,0.5,244.36488
34.75,0.5,255.56501
34.75,0.5,253.515
34.75,0.5,250.965
34.75,0.5,247.915
34.75,0.5,244.365
35.25,0.5,255.56445
35.25,0.5,253.51445
35.25,0.5,250.96445
35.25,0.5,247.91444
35.25,0.5,244.36444
35.75,0.5,255.56347
35.75,0.5,253.51347
35.75,0.5,250.96347
35.75,0.5,247.91348
35.75,0.5,244.36347
36.25,0.5,255.56733
36.25,0.5,253.51733
36.25,0.5,250.96733
36.25,0.5,247.91734
36.25,0.5,244.36733
34.25,0.5,261.33989
34.25,0.5,261.28989
34.25,0.5,261.23988
34.25,0.5,261.18988
34.25,0.5,261.13988
34.25,0.5,261.08989
34.25,0.5,261.03989
34.25,0.5,260.98988
34.25,0.5,260.93988
34.25,0.5,260.88988
34.25,0.5,260.83989
34.25,0.5,260.78989
34.25,0.5,260.73988
34.25,0.5,260.68988
34.25,0.5,260.63988
34.25,0.5,260.58989
34.25,0.5,260.53989
34.25,0.5,260.48988
34.25,0.5,260.43988
34.25,0.5,260.38988
34.25,0.5,260.33989
34.25,0.5,260.28989
34.25,0.5,260.23988
34.25,0.5,260.18988
34.25,0.5,260.13988
34.25,0.5,260.08989
34.25,0.5,260.03989
34.25,0.5,259.98988
34.25,0.5,259.93988
34.25,0.5,259.88988
34.25,0.5,259.83989
34.25,0.5,259.78989
34.25,0.5,259.73988
34.25,0.5,259.68988
34.25,0.5,259.63988
34.25,0.5,259.58989
34.25,0.5,259.53989
34.25,0.5,259.48988
34.25,0.5,259.43988
34.25,0.5,259.38988
34.25,0.5,259.33989
34.25,0.5,259.28989
34.25,0.5,259.23988
34.25,0.5,259.18988
34.25,0.5,259.13988
34.25,0.5,259.08989
34.25,0.5,259.03989
34.25,0.5,258.98988
34.25,0.5,258.93988
34.25,0.5,258.88988
34.25,0.5,258.71489
34.25,0.5,258.16489
34.25,0.5,257.11488
34.75,0.5,261.34
34.75,0.5,261.29
34.75,0.5,261.24001
34.75,0.5,261.19
34.75,0.5,261.14
34.75,0.5,261.09
34.75,0.5,261.04
34.75,0.5,260.99001
34.75,0.5,260.94
34.75,0.5,260.89
34.75,0.5,260.84
34.75,0.5,260.79
34.75,0.5,260.74001
34.75,0.5,260.69
34.75,0.5,260.64
34.75,0.5,260.59
34.75,0.5,260.54
34.75,0.5,260.49001
34.75,0.5,260.44
34.75,0.5,260.39
34.75,0.5,260.34
34.75,0.5,260.29
34.75,0.5,260.24001
34.75,0.5,260.19
34.75,0.5,260.14
34.75,0.5,260.09
34.75,0.5,260.04
34.75,0.5,259.99001
34.75,0.5,259.94
34.75,0.5,259.89
34.75,0.5,259.84
34.75,0.5,259.79
34.75,0.5,259.74001
34.75,0.5,259.69
34.75,0.5,259.64
34.75,0.5,259.59
34.75,0.5,259.54
34.75,0.5,259.49001
34.75,0.5,259.44
34.75,0.5,259.39
34.75,0.5,259.34
34.75,0.5,259.29
34.75,0.5,259.24001
34.75,0.5,259.19
34.75,0.5,259.14
34.75,0.5,259.09
34.75,0.5,259.04
34.75,0.5,258.99001
34.75,0.5,258.94
34.75,0.5,258.89
34.75,0.5,258.715
34.75,0.5,258.165
34.75,0.5,257.11501
35.25,0.5,261.33944
35.25,0.5,261.28944
35.25,0.5,261.23945
35.25,0.5,261.18945
35.25,0.5,261.13944
35.25,0.5,261.08944
35.25,0.5,261.03944
35.25,0.5,260.98945
35.25,0.5,260.93945
35.25,0.5,260.88944
35.25,0.5,260.83944
35.25,0.5,260.78944
35.25,0.5,260.73945
35.25,0.5,260.68945
35.25,0.5,260.63944
35.25,0.5,260.58944
35.25,0.5,260.53944
35.25,0.5,260.48945
35.25,0.5,260.43945
35.25,0.5,260.38944
35.25,0.5,260.33944
35.25,0.5,260.28944
35.25,0.5,260.23945
35.25,0.5,260.18945
35.25,0.5,260.13944
35.25,0.5,260.08944
35.25,0.5,260.03944
35.25,0.5,259.98945
35.25,0.5,259.93945
35.25,0.5,259.88944
35.25,0.5,259.83944
35.25,0.5,259.78944
35.25,0.5,259.73945
35.25,0.5,259.68945
35.25,0.5,259.63944
35.25,0.5,259.58944
35.25,0.5,259.53944
35.25,0.5,259.48945
35.25,0.5,259.43945
35.25,0.5,259.38944
35.25,0.5,259.33944
35.25,0.5,259.28944
35.25,0.5,259.23945
35.25,0.5,259.18945
35.25,0.5,259.13944
35.25,0.5,259.08944
35.25,0.5,259.03944
35.25,0.5,258.98945
35.25,0.5,258.93945
35.25,0.5,258.88944
35.25,0.5,258.71444
35.25,0.5,258.16444
35.25,0.5,257.11445
35.75,0.5,261.33847
35.75,0.5,261.28848
35.75,0.5,261.23847
35.75,0.5,261.18848
35.75,0.5,261.13847
35.75,0.5,261.08847
35.75,0.5,261.03848
35.75,0.5,260.98847
35.75,0.5,260.93848
35.75,0.5,260.88847
35.75,0.5,260.83847
35.75,0.5,260.78848
35.75,0.5,260.73847
35.75,0.5,260.68848
35.75,0.5,260.63847
35.75,0.5,260.58847
35.75,0.5,260.53848
35.75,0.5,260.48847
35.75,0.5,260.43848
35.75,0.5,260.38847
35.75,0.5,260.33847
35.75,0.5,260.28848
35.75,0.5,260.23847
35.75,0.5,260.18848
35.75,0.5,260.13847
35.75,0.5,260.08847
35.75,0.5,260.03848
35.75,0.5,259.98847
35.75,0.5,259.93848
35.75,0.5,259.88847
35.75,0.5,259.83847
35.75,0.5,259.78848
35.75,0.5,259.73847
35.75,0.5,259.68848
35.75,0.5,259.63847
35.75,0.5,259.58847
35.75,0.5,259.53848
35.75,0.5,259.48847
35.75,0.5,259.43848
35.75,0.5,259.38847
35.75,0.5,259.33847
35.75,0.5,259.28848
35.75,0.5,259.23847
35.75,0.5,259.18848
35.75,0.5,259.13847
35.75,0.5,259.08847
35.75,0.5,259.03848
35.75,0.5,258.98847
35.75,0.5,258.93848
35.75,0.5,258.88847
35.75,0.5,258.71347
35.75,0.5,258.16348
35.75,0.5,257.11347
36.25,0.5,261.34233
36.25,0.5,261.29234
36.25,0.5,261.24233
36.25,0.5,261.19234
36.25,0.5,261.14233
36.25,0.5,261.09233
36.25,0.5,261.04234
36.25,0.5,260.99233
36.25,0.5,260.94234
36.25,0.5,260.89233
36.25,0.5,260.84233
36.25,0.5,260.79234
36.25,0.5,260.74233
36.25,0.5,260.69234
36.25,0.5,260.64233
36.25,0.5,260.59233
36.25,0.5,260.54234
36.25,0.5,260.49233
36.25,0.5,260.44234
36.25,0.5,260.39233
36.25,0.5,260.34233
36.25,0.5,260.29234
36.25,0.5,260.24233
36.25,0.5,260.19234
36.25,0.5,260.14233
36.25,0.5,260.09233
36.25,0.5,260.04234
36.25,0.5,259.99233
36.25,0.5,259.94234
36.25,0.5,259.89233
36.25,0.5,259.84233
36.25,0.5,259.79234
36.25,0.5,259.74233
36.25,0.5,259.69234
36.25,0.5,259.64233
36.25,0.5,259.59233
36.25,0.5,259.54234
36.25,0.5,259.49233
36.25,0.5,259.44234
36.25,0.5,259.39233
36.25,0.5,259.34233
36.25,0.5,259.29234
36.25,0.5,259.24233
36.25,0.5,259.19234
36.25,0.5,259.14233
36.25,0.5,259.09233
36.25,0.5,259.04234
36.25,0.5,258.99233
36.25,0.5,258.94234
36.25,0.5,258.89233
36.25,0.5,258.71733
36.25,0.5,258.16734
36.25,0.5,257.11733
36.75,0.5,255.57589
36.75,0.5,253.52589
36.75,0.5,250.97589
36.75,0.5,247.92589
36.75,0.5,244.37589
37.25,0.5,255.58642
37.25,0.5,253.53642
37.25,0.5,250.98642
37.25,0.5,247.93642
37.25,0.5,244.38641
37.75,0.5,255.59857
37.75,0.5,253.54858
37.75,0.5,250.99857
37.75,0.5,247.94857
37.75,0.5,244.39857
38.25,0.5,255.60575
38.25,0.5,253.55575
38.25,0.5,251.00575
38.25,0.5,247.95575
38.25,0.5,244.40575
38.75,0.5,255.60806
38.75,0.5,253.55806
38.75,0.5,251.00806
38.75,0.5,247.95805
38.75,0.5,244.40805
36.75,0.5,261.35088
36.75,0.5,261.30089
36.75,0.5,261.25089
36.75,0.5,261.20089
36.75,0.5,261.15089
36.75,0.5,261.10088
36.75,0.5,261.05089
36.75,0.5,261.00089
36.75,0.5,260.95089
36.75,0.5,260.90089
36.75,0.5,260.85088
36.75,0.5,260.80089
36.75,0.5,260.75089
36.75,0.5,260.70089
36.75,0.5,260.65089
36.75,0.5,260.60088
36.75,0.5,260.55089
36.75,0.5,260.50089
36.75,0.5,260.45089
36.75,0.5,260.40089
36.75,0.5,260.35088
36.75,0.5,260.30089
36.75,0.5,260.25089
36.75,0.5,260.20089
36.75,0.5,260.15089
36.75,0.5,260.10088
36.75,0.5,260.05089
36.75,0.5,260.00089
36.75,0.5,259.95089
36.75,0.5,259.90089
36.75,0.5,259.85088
36.75,0.5,259.80089
36.75,0.5,259.75089
36.75,0.5,259.70089
36.75,0.5,259.65089
36.75,0.5,259.60088
36.75,0.5,259.55089
36.75,0.5,259.50089
36.75,0.5,259.45089
36.75,0.5,259.40089
36.75,0.5,259.35088
36.75,0.5,259.30089
36.75,0.5,259.25089
36.75,0.5,259.20089
36.75,0.5,259.15089
36.75,0.5,259.10088
36.75,0.5,259.05089
36.75,0.5,259.00089
36.75,0.5,258.95089
36.75,0.5,258.90089
36.75,0.5,258.72588
36.75,0.5,258.17589
36.75,0.5,257.12589
37.25,0.5,261.36141
37.25,0.5,261.31142
37.25,0.5,261.26142
37.25,0.5,261.21142
37.25,0.5,261.16142
37.25,0.5,261.11141
37.25,0.5,261.06142
37.25,0.5,261.01142
37.25,0.5,260.96142
37.25,0.5,260.91142
37.25,0.5,260.86141
37.25,0.5,260.81142
37.25,0.5,260.76142
37.25,0.5,260.71142
37.25,0.5,260.66142
37.25,0.5,260.61141
37.25,0.5,260.56142
37.25,0.5,260.51142
37.25,0.5,260.46142
37.25,0.5,260.41142
37.25,0.5,260.36141
37.25,0.5,260.31142
37.25,0.5,260.26142
37.25,0.5,260.21142
37.25,0.5,260.16142
37.25,0.5,260.11141
37.25,0.5,260.06142
37.25,0.5,260.01142
37.25,0.5,259.96142
37.25,0.5,259.91142
37.25,0.5,259.86141
37.25,0.5,259.81142
37.25,0.5,259.76142
37.25,0.5,259.71142
37.25,0.5,259.66142
37.25,0.5,259.61141
37.25,0.5,259.56142
37.25,0.5,259.51142
37.25,0.5,259.46142
37.25,0.5,259.41142
37.25,0.5,259.36141
37.25,0.5,259.31142
37.25,0.5,259.26142
37.25,0.5,259.21142
37.25,0.5,259.16142
37.25,0.5,259.11141
37.25,0.5,259.06142
37.25,0.5,259.01142
37.25,0.5,258.96142
37.25,0.5,258.91142
37.25,0.5,258.73641
37.25,0.5,258.18642
37.25,0.5,257.13642
37.75,0.5,261.37357
37.75,0.5,261.32358
37.75,0.5,261.27357
37.75,0.5,261.22357
37.75,0.5,261.17357
37.75,0.5,261.12357
37.75,0.5,261.07358
37.75,0.5,261.02357
37.75,0.5,260.97357
37.75,0.5,260.92357
37.75,0.5,260.87357
37.75,0.5,260.82358
37.75,0.5,260.77357
37.75,0.5,260.72357
37.75,0.5,260.67357
37.75,0.5,260.62357
37.75,0.5,260.57358
37.75,0.5,260.52357
37.75,0.5,260.47357
37.75,0.5,260.42357
37.75,0.5,260.37357
37.75,0.5,260.32358
37.75,0.5,260.27357
37.75,0.5,260.22357
37.75,0.5,260.17357
37.75,0.5,260.12357
37.75,0.5,260.07358
37.75,0.5,260.02357
37.75,0.5,259.97357
37.75,0.5,259.92357
37.75,0.5,259.87357
37.75,0.5,259.82358
37.75,0.5,259.77357
37.75,0.5,259.72357
37.75,0.5,259.67357
37.75,0.5,259.62357
37.75,0.5,259.57358
37.75,0.5,259.52357
37.75,0.5,259.47357
37.75,0.5,259.42357
37.75,0.5,259.37357
37.75,0.5,259.32358
37.75,0.5,259.27357
37.75,0.5,259.22357
37.75,0.5,259.17357
37.75,0.5,259.12357
37.75,0.5,259.07358
37.75,0.5,259.02357
37.75,0.5,258.97357
37.75,0.5,258.92357
37.75,0.5,258.74857
37.75,0.5,258.19858
37.75,0.5,257.14857
38.25,0.5,261.38074
38.25,0.5,261.33075
38.25,0.5,261.28075
38.25,0.5,261.23075
38.25,0.5,261.18075
38.25,0.5,261.13074
38.25,0.5,261.08075
38.25,0.5,261.03075
38.25,0.5,260.98075
38.25,0.5,260.93075
38.25,0.5,260.88074
38.25,0.5,260.83075
38.25,0.5,260.78075
38.25,0.5,260.73075
38.25,0.5,260.68075
38.25,0.5,260.63074
38.25,0.5,260.58075
38.25,0.5,260.53075
38.25,0.5,260.48075
38.25,0.5,260.43075
38.25,0.5,260.38074
38.25,0.5,260.33075
38.25,0.5,260.28075
38.25,0.5,260.23075
38.25,0.5,260.18075
38.25,0.5,260.13074
38.25,0.5,260.08075
38.25,0.5,260.03075
38.25,0.5,259.98075
38.25,0.5,259.93075
38.25,0.5,259.88074
38.25,0.5,259.83075
38.25,0.5,259.78075
38.25,0.5,259.73075
38.25,0.5,259.68075
38.25,0.5,259.63074
38.25,0.5,259.58075
38.25,0.5,259.53075
38.25,0.5,259.48075
38.25,0.5,259.43075
38.25,0.5,259.38074
38.25,0.5,259.33075
38.25,0.5,259.28075
38.25,0.5,259.23075
38.25,0.5,259.18075
38.25,0.5,259.13074
38.25,0.5,259.08075
38.25,0.5,259.03075
38.25,0.5,258.98075
38.25,0.5,258.93075
38.25,0.5,258.75574
38.25,0.5,258.20575
38.25,0.5,257.15575
38.75,0.5,261.38305
38.75,0.5,261.33305
38.75,0.5,261.28306
38.75,0.5,261.23306
38.75,0.5,261.18305
38.75,0.5,261.13305
38.75,0.5,261.08305
38.75,0.5,261.03306
38.75,0.5,260.98306
38.75,0.5,260.93305
38.75,0.5,260.88305
38.75,0.5,260.83305
38.75,0.5,260.78306
38.75,0.5,260.73306
38.75,0.5,260.68305
38.75,0.5,260.63305
38.75,0.5,260.58305
38.75,0.5,260.53306
38.75,0.5,260.48306
38.75,0.5,260.43305
38.75,0.5,260.38305
38.75,0.5,260.33305
38.75,0.5,260.28306
38.75,0.5,260.23306
38.75,0.5,260.18305
38.75,0.5,260.13305
38.75,0.5,260.08305
38.75,0.5,260.03306
38.75,0.5,259.98306
38.75,0.5,259.93305
38.75,0.5,259.88305
38.75,0.5,259.83305
38.75,0.5,259.78306
38.75,0.5,259.73306
38.75,0.5,259.68305
38.75,0.5,259.63305
38.75,0.5,259.58305
38.75,0.5,259.53306
38.75,0.5,259.48306
38.75,0.5,259.43305
38.75,0.5,259.38305
38.75,0.5,259.33305
38.75,0.5,259.28306
38.75,0.5,259.23306
38.75,0.5,259.18305
38.75,0.5,259.13305
38.75,0.5,259.08305
38.75,0.5,259.03306
38.75,0.5,258.98306
38.75,0.5,258.93305
38.75,0.5,258.75805
38.75,0.5,258.20805
38.75,0.5,257.15806
39.25,0.5,255.60753
39.25,0.5,253.55753
39.25,0.5,251.00753
39.25,0.5,247.95753
39.25,0.5,244.40754
39.75,0.5,255.60454
39.75,0.5,253.55454
39.75,0.5,251.00454
39.75,0.5,247.95454
39.75,0.5,244.40454
40.25,0.5,255.6055
40.25,0.5,253.5555
40.25,0.5,251.0055
40.25,0.5,247.9555
