6.223156642356000745e+00
4.784176560770100117e+00
4.076449797882547799e+00
3.242517084922069870e+01
7.291194274323800073e+00
6.272608575162300859e+00
5.564235120546698887e+00
4.984814375708500833e+00
4.605206657747999976e+00
4.315585317192299541e+00
6.173711968425600105e+00
7.877144467818798290e+00
5.097372822741601084e+00
4.745915735661299983e+00
4.329611560047099239e+00
4.127005285305999749e+00
6.088997315283998901e+00
8.201513700683401353e+00
6.019051818482100025e+00
1.412311146454060129e+01
7.184373372560600046e+00
5.887188289119800189e+00
5.042640411289499802e+00
4.530146699103500652e+00
3.927020395328242319e+00
3.976591526588599823e+00
3.229802618993702801e+00
3.667052837425477385e+00
4.505752628235961232e+00
2.946554186194093816e+00
2.483218699033412413e+00
2.247610609413809524e+00
2.319765354594285345e+00
1.932048570208184879e+00
5.429141094693699543e+00
2.621953225743899996e+00
1.793964235586428257e+00
1.532445253835344134e+00
6.595404661996300710e+00
2.616997324190500240e+00
1.794935028328675797e+00
4.396376577331500002e+00
3.921996409993300237e+00
2.451729273022400513e+00
5.929596473766900466e+00
2.797094295040800205e+00
3.422973016605709518e+01
3.171861282306999819e+00
1.061773701508519885e+01
8.213055342204899745e+00
6.423096008788600209e+00
5.628663802810701000e+00
7.570561923273200655e+00
5.613274808452600517e+00
4.379500078204899616e+00
6.670788609400000624e+00
6.488831891248199923e+00
4.310244136386200076e+00
3.365801504573500136e+00
2.721205106256452400e+00
4.032818339912378924e+00
2.622036641073239949e+01
7.154647100196799059e+00
2.778851026272819880e+01
1.089828049874200033e+01
2.054930542719559838e+01
9.399102235962200069e+00
6.970037070184599948e+00
5.803468561309101048e+00
4.858178682467799270e+00
4.991016610540599530e+00
7.397380965113300455e+00
4.591068220846999282e+00
1.639590298322259798e+01
7.155756807185500001e+00
6.550044778914299926e+00
4.520985289590500500e+00
4.464263031473600485e+00
1.338664199355690165e+01
5.427688328474000734e+00
4.640337492285699916e+00
3.793454233899820505e+00
3.098498286759309384e+00
2.206141494396721470e+00
1.459911833115400182e+00
8.622133619296001861e-01
2.415054613976999331e-01
-2.046260291260005026e-01
-7.488318077352997815e-01
-1.415150646128299661e+00
-2.125151683926899793e+00
-2.719535846608599705e+00
5.907304432824805218e+00
-4.517025852349000337e-01
-1.748985948230599607e+00
-1.700586899885300429e+00
-1.224941171036300291e+00
-2.682911212426899894e+00
-3.390690033006900084e+00
-4.145251779355300314e+00
-4.746677109711299636e+00
-5.324417078376700196e+00
-5.781117825877399419e+00
-5.991371278023099656e+00
2.470983367667400454e+00
-3.257567352101900404e+00
-4.835815044235100224e+00
-5.652233823578199257e+00
-6.083244215510999808e+00
-6.530005801822198919e+00
-7.069235261140000226e+00
-7.506525919205199848e+00
-7.377664087199699239e+00
-8.114589838763899721e+00
-8.309958303358099485e+00
-8.405438899164400013e+00
9.335591719723999038e-01
1.225824388976605617e+00
-3.701486875311999825e+00
-2.520247955435657161e+00
5.312673143034001288e-01
-2.202039178149018728e+00
-2.007850374958788375e+00
1.089199690427619949e+01
1.370448123933510054e+01
4.118995513968399358e+00
4.098526278981498905e+00
3.698395732185419860e+01
1.282756227248240144e+01
1.270817587155640105e+01
1.350131843109019947e+01
8.702778524799400728e+00
2.115240810690020012e+01
1.287309831690289919e+01
7.482010190102699632e+00
4.833076714535300411e+00
3.890369675995275944e+00
3.282310589723907324e+00
2.611464380465399859e+00
1.993368883142475623e+00
1.420729258858700161e+00
1.039637042247200105e+00
5.482768545246002878e-01
-8.018243002800001101e-03
-4.888234427240000235e-01
-9.866891132874998638e-01
8.350793428401397378e+00
2.726198205698119992e+01
7.543795958767298693e+00
4.971182770775099513e+00
4.577686698098199614e+00
3.952440304689500028e+00
3.280062229190740641e+00
2.678178492691920098e+00
2.090821756626700001e+00
1.548338404513713851e+00
1.026775730329857028e+00
5.260081402350001989e-01
-1.236102489491001793e-01
-4.930143963421001474e-01
-8.589716520340001660e-01
-1.271618893670300121e+00
